"GEO_ID","NAME","P039001","P039002","P039003","P039004","P039005","P039006","P039007","P039008","P039009","P039010","P039011","P039012","P039013","P039014","P039015","P039016","P039017","P039018","P039019","P039020"
"8710000US3610917","ZCTA5 10917, New York","509","415","241","49","43","149","174","94","36","22","4","4","14","14","58","35","2","5","28","23"
"8710000US3610918","ZCTA5 10918, New York","3071","2507","1309","272","242","795","1198","564","169","94","18","9","67","75","395","235","47","38","150","160"
"8710000US3610919","ZCTA5 10919, New York","277","215","110","17","24","69","105","62","13","7","3","0","4","6","49","26","7","3","16","23"
"8710000US3610920","ZCTA5 10920, New York","2302","1903","929","190","157","582","974","399","92","40","10","3","27","52","307","158","18","20","120","149"
"8710000US3610921","ZCTA5 10921, New York","1117","883","456","101","96","259","427","234","49","24","6","4","14","25","185","103","17","8","78","82"
"8710000US3610922","ZCTA5 10922, New York","439","356","152","30","26","96","204","83","27","11","1","0","10","16","56","28","5","2","21","28"
"8710000US3610923","ZCTA5 10923, New York","2221","1565","742","163","150","429","823","656","159","80","13","24","43","79","497","305","57","60","188","192"
"8710000US3610924","ZCTA5 10924, New York","3069","2482","1240","234","265","741","1242","587","180","94","15","21","58","86","407","256","34","31","191","151"
"8710000US3610925","ZCTA5 10925, New York","1160","900","381","96","68","217","519","260","92","49","11","8","30","43","168","91","16","13","62","77"
"8710000US3610926","ZCTA5 10926, New York","811","593","321","81","68","172","272","218","65","32","10","4","18","33","153","99","19","12","68","54"
"8710000US3610927","ZCTA5 10927, New York","2526","1356","808","205","221","382","548","1170","277","164","45","30","89","113","893","636","138","156","342","257"
"8710000US3610928","ZCTA5 10928, New York","1061","731","304","66","50","188","427","330","92","49","14","8","27","43","238","159","25","29","105","79"
"8710000US3610930","ZCTA5 10930, New York","2360","1994","1212","221","225","766","782","366","118","67","7","9","51","51","248","141","14","20","107","107"
"8710000US3610931","ZCTA5 10931, New York","252","168","83","12","25","46","85","84","29","17","5","4","8","12","55","26","0","5","21","29"
"8710000US3610932","ZCTA5 10932, New York","16","15","4","0","0","4","11","1","0","0","0","0","0","0","1","1","0","0","1","0"
"8710000US3610933","ZCTA5 10933, New York","129","114","60","13","13","34","54","15","4","1","1","0","0","3","11","7","2","0","5","4"
"8710000US3610940","ZCTA5 10940, New York","11726","7739","3796","783","979","2034","3943","3987","1138","673","188","140","345","465","2849","1960","437","410","1113","889"
"8710000US3610941","ZCTA5 10941, New York","3592","2682","1375","263","295","817","1307","910","233","141","39","20","82","92","677","431","87","57","287","246"
"8710000US3610950","ZCTA5 10950, New York","10597","9325","5961","1432","2223","2306","3364","1272","401","213","61","27","125","188","871","520","62","91","367","351"
"8710000US3610952","ZCTA5 10952, New York","7791","7057","4721","1169","2081","1471","2336","734","196","92","22","18","52","104","538","287","53","54","180","251"
"8710000US3610953","ZCTA5 10953, New York","68","61","24","4","5","15","37","7","1","0","0","0","0","1","6","4","1","0","3","2"
"8710000US3610954","ZCTA5 10954, New York","5913","4567","2078","460","402","1216","2489","1346","303","134","32","15","87","169","1043","515","96","73","346","528"
"8710000US3610956","ZCTA5 10956, New York","8730","7582","3537","594","629","2314","4045","1148","314","122","19","18","85","192","834","409","54","40","315","425"
"8710000US3610958","ZCTA5 10958, New York","801","653","339","56","78","205","314","148","44","21","4","5","12","23","104","64","6","8","50","40"
"8710000US3610960","ZCTA5 10960, New York","3308","2358","1061","293","184","584","1297","950","217","97","26","16","55","120","733","414","64","61","289","319"
"8710000US3610962","ZCTA5 10962, New York","1276","1085","510","94","88","328","575","191","61","19","1","3","15","42","130","56","7","6","43","74"
"8710000US3610963","ZCTA5 10963, New York","671","521","278","64","56","158","243","150","55","36","8","4","24","19","95","57","6","6","45","38"
"8710000US3610964","ZCTA5 10964, New York","379","329","149","24","24","101","180","50","15","7","2","1","4","8","35","15","1","0","14","20"
"8710000US3610965","ZCTA5 10965, New York","3898","3254","1576","344","334","898","1678","644","194","63","11","7","45","131","450","187","26","24","137","263"
"8710000US3610968","ZCTA5 10968, New York","607","482","170","58","25","87","312","125","24","15","3","1","11","9","101","53","8","1","44","48"
"8710000US3610969","ZCTA5 10969, New York","335","271","133","23","20","90","138","64","29","12","3","1","8","17","35","18","1","4","13","17"
"8710000US3610970","ZCTA5 10970, New York","2614","1997","810","203","182","425","1187","617","165","73","17","9","47","92","452","243","57","25","161","209"
"8710000US3610973","ZCTA5 10973, New York","584","473","247","42","43","162","226","111","40","23","4","2","17","17","71","40","5","7","28","31"
"8710000US3610974","ZCTA5 10974, New York","828","653","339","71","64","204","314","175","53","22","4","7","11","31","122","60","7","9","44","62"
"8710000US3610975","ZCTA5 10975, New York","57","36","11","2","2","7","25","21","11","5","3","0","2","6","10","6","1","1","4","4"
"8710000US3610976","ZCTA5 10976, New York","332","270","157","29","22","106","113","62","14","10","2","2","6","4","48","25","4","2","19","23"
"8710000US3610977","ZCTA5 10977, New York","12076","8900","5733","1355","2275","2103","3167","3176","935","463","153","88","222","472","2241","1424","263","335","826","817"
"8710000US3610979","ZCTA5 10979, New York","62","50","17","5","4","8","33","12","3","3","1","0","2","0","9","5","0","0","5","4"
"8710000US3610980","ZCTA5 10980, New York","3615","2869","1309","233","260","816","1560","746","221","102","21","18","63","119","525","270","58","25","187","255"
"8710000US3610983","ZCTA5 10983, New York","1514","1290","618","135","106","377","672","224","49","23","3","4","16","26","175","84","8","7","69","91"
"8710000US3610984","ZCTA5 10984, New York","772","644","297","65","60","172","347","128","27","13","4","3","6","14","101","50","10","6","34","51"
"8710000US3610985","ZCTA5 10985, New York","17","14","6","0","0","6","8","3","1","1","0","0","1","0","2","1","0","0","1","1"
"8710000US3610986","ZCTA5 10986, New York","508","403","198","31","44","123","205","105","39","20","5","1","14","19","66","40","7","5","28","26"
"8710000US3610987","ZCTA5 10987, New York","953","820","352","103","45","204","468","133","53","18","4","3","11","35","80","40","3","9","28","40"
"8710000US3610988","ZCTA5 10988, New York","221","163","89","22","20","47","74","58","19","11","1","3","7","8","39","24","2","5","17","15"
"8710000US3610989","ZCTA5 10989, New York","2388","1991","856","207","156","493","1135","397","110","46","11","2","33","64","287","138","27","14","97","149"
"8710000US3610990","ZCTA5 10990, New York","5416","4520","2155","363","404","1388","2365","896","253","115","17","12","86","138","643","360","37","47","276","283"
"8710000US3610992","ZCTA5 10992, New York","2507","2043","1070","175","211","684","973","464","149","73","17","6","50","76","315","185","21","23","141","130"
"8710000US3610993","ZCTA5 10993, New York","1117","739","402","80","121","201","337","378","89","40","11","10","19","49","289","176","22","43","111","113"
"8710000US3610994","ZCTA5 10994, New York","1899","1647","795","128","136","531","852","252","76","37","10","1","26","39","176","90","12","7","71","86"
"8710000US3610996","ZCTA5 10996, New York","612","568","477","135","140","202","91","44","12","9","1","0","8","3","32","32","11","9","12","0"
"8710000US3610998","ZCTA5 10998, New York","831","697","373","66","71","236","324","134","41","20","3","4","13","21","93","61","13","7","41","32"
"8710000US3611001","ZCTA5 11001, New York","7008","5691","2832","627","568","1637","2859","1317","348","118","26","9","83","230","969","398","68","51","279","571"
"8710000US3611003","ZCTA5 11003, New York","9619","6439","3401","593","832","1976","3038","3180","803","358","87","69","202","445","2377","1286","205","250","831","1091"
"8710000US3611004","ZCTA5 11004, New York","3253","2585","1077","279","183","615","1508","668","198","61","14","4","43","137","470","166","30","14","122","304"
"8710000US3611005","ZCTA5 11005, New York","366","336","7","4","1","2","329","30","7","0","0","0","0","7","23","2","0","0","2","21"
"8710000US3611010","ZCTA5 11010, New York","6201","4918","2307","515","390","1402","2611","1283","322","112","25","12","75","210","961","346","51","42","253","615"
"8710000US3611020","ZCTA5 11020, New York","1617","1369","666","86","112","468","703","248","70","26","8","2","16","44","178","82","11","11","60","96"
"8710000US3611021","ZCTA5 11021, New York","4609","3899","1685","477","266","942","2214","710","160","57","12","6","39","103","550","260","18","17","225","290"
"8710000US3611023","ZCTA5 11023, New York","2428","2092","995","207","264","524","1097","336","98","40","2","6","32","58","238","103","7","11","85","135"
"8710000US3611024","ZCTA5 11024, New York","1895","1645","807","112","227","468","838","250","88","31","5","5","21","57","162","69","7","4","58","93"
"8710000US3611030","ZCTA5 11030, New York","4921","4437","2168","392","401","1375","2269","484","133","55","7","5","43","78","351","155","15","12","128","196"
"8710000US3611040","ZCTA5 11040, New York","10842","9188","4329","814","767","2748","4859","1654","436","147","36","15","96","289","1218","414","61","55","298","804"
"8710000US3611042","ZCTA5 11042, New York","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"8710000US3611050","ZCTA5 11050, New York","8174","6770","3301","783","611","1907","3469","1404","377","157","34","15","108","220","1027","513","77","49","387","514"
"8710000US3611096","ZCTA5 11096, New York","1893","1113","631","107","182","342","482","780","199","92","21","28","43","107","581","364","54","91","219","217"
"8710000US3611101","ZCTA5 11101, New York","5591","3076","1343","450","287","606","1733","2515","512","200","57","27","116","312","2003","1238","250","271","717","765"
"8710000US3611102","ZCTA5 11102, New York","7016","4413","1987","600","463","924","2426","2603","812","287","84","49","154","525","1791","926","162","188","576","865"
"8710000US3611103","ZCTA5 11103, New York","7975","5672","2418","728","509","1181","3254","2303","848","267","73","35","159","581","1455","610","123","74","413","845"
"8710000US3611104","ZCTA5 11104, New York","6127","4340","1931","672","380","879","2409","1787","612","221","76","36","109","391","1175","458","101","74","283","717"
"8710000US3611105","ZCTA5 11105, New York","8212","5863","2291","798","394","1099","3572","2349","732","219","71","24","124","513","1617","628","135","65","428","989"
"8710000US3611106","ZCTA5 11106, New York","8112","5200","2190","672","490","1028","3010","2912","785","260","86","28","146","525","2127","1035","219","171","645","1092"
"8710000US3611109","ZCTA5 11109, New York","651","582","168","127","12","29","414","69","26","6","2","1","3","20","43","19","7","0","12","24"
"8710000US3611201","ZCTA5 11201, New York","9852","7281","3186","1709","441","1036","4095","2571","530","243","84","22","137","287","2041","1126","258","186","682","915"
"8710000US3611203","ZCTA5 11203, New York","18592","8393","3898","817","919","2162","4495","10199","1985","872","194","160","518","1113","8214","4611","920","942","2749","3603"
"8710000US3611204","ZCTA5 11204, New York","18400","14116","7391","1785","2271","3335","6725","4284","1387","466","131","82","253","921","2897","1255","257","195","803","1642"
"8710000US3611205","ZCTA5 11205, New York","7424","3998","2381","854","917","610","1617","3426","619","280","76","43","161","339","2807","1766","409","358","999","1041"
"8710000US3611206","ZCTA5 11206, New York","17114","7735","4515","1100","1736","1679","3220","9379","1580","709","167","141","401","871","7799","5005","884","1214","2907","2794"
"8710000US3611207","ZCTA5 11207, New York","22131","7940","4420","880","1152","2388","3520","14191","2318","1214","307","212","695","1104","11873","8162","1519","2128","4515","3711"
"8710000US3611208","ZCTA5 11208, New York","22120","9631","5801","1192","1615","2994","3830","12489","2385","1297","307","254","736","1088","10104","7041","1293","1806","3942","3063"
"8710000US3611209","ZCTA5 11209, New York","15940","11739","5336","1747","1118","2471","6403","4201","1284","447","123","61","263","837","2917","1246","292","155","799","1671"
"8710000US3611210","ZCTA5 11210, New York","14578","8495","4587","962","1461","2164","3908","6083","1281","604","174","121","309","677","4802","2798","568","546","1684","2004"
"8710000US3611211","ZCTA5 11211, New York","17041","11975","6607","2331","2163","2113","5368","5066","1171","488","142","90","256","683","3895","2164","441","462","1261","1731"
